League Code,League Name,Country,Team ID,Team Name (Raw),Canonical Name,Created At
SC3,Scottish League Two,Scotland,571,Stirling,stirling,2025-12-29T06:55:10.410417+03:00
SC3,Scottish League Two,Scotland,572,Stranraer,stranraer,2025-12-29T06:55:10.416665+03:00
SP1,La Liga,Spain,178,Alaves,alaves,2025-12-29T06:55:08.631386+03:00
SP1,La Liga,Spain,179,Almeria,almeria,2025-12-29T06:55:08.636000+03:00
SP1,La Liga,Spain,180,Ath Bilbao,ath bilbao,2025-12-29T06:55:08.639057+03:00
SP1,La Liga,Spain,181,Ath Madrid,ath madrid,2025-12-29T06:55:08.642373+03:00
SP1,La Liga,Spain,182,Barcelona,barcelona,2025-12-29T06:55:08.645568+03:00
SP1,La Liga,Spain,183,Betis,betis,2025-12-29T06:55:08.648371+03:00
SP1,La Liga,Spain,184,Cadiz,cadiz,2025-12-29T06:55:08.651359+03:00
SP1,La Liga,Spain,185,Celta,celta,2025-12-29T06:55:08.654807+03:00
SP1,La Liga,Spain,186,Eibar,eibar,2025-12-29T06:55:08.658689+03:00
SP1,La Liga,Spain,187,Elche,elche,2025-12-29T06:55:08.662233+03:00
SP1,La Liga,Spain,188,Espanol,espanol,2025-12-29T06:55:08.665368+03:00
SP1,La Liga,Spain,189,Getafe,getafe,2025-12-29T06:55:08.668645+03:00
SP1,La Liga,Spain,190,Girona,girona,2025-12-29T06:55:08.672652+03:00
SP1,La Liga,Spain,191,Granada,granada,2025-12-29T06:55:08.677231+03:00
SP1,La Liga,Spain,192,Huesca,huesca,2025-12-29T06:55:08.681285+03:00
SP1,La Liga,Spain,193,Las Palmas,las palmas,2025-12-29T06:55:08.684873+03:00
SP1,La Liga,Spain,194,Leganes,leganes,2025-12-29T06:55:08.688986+03:00
SP1,La Liga,Spain,195,Mallorca,mallorca,2025-12-29T06:55:08.695176+03:00
SP1,La Liga,Spain,196,Osasuna,osasuna,2025-12-29T06:55:08.700221+03:00
SP1,La Liga,Spain,197,Oviedo,oviedo,2025-12-29T06:55:08.705166+03:00
SP1,La Liga,Spain,198,Sevilla,sevilla,2025-12-29T06:55:08.711602+03:00
SP1,La Liga,Spain,199,Sociedad,sociedad,2025-12-29T06:55:08.717788+03:00
SP1,La Liga,Spain,200,Valencia,valencia,2025-12-29T06:55:08.723237+03:00
SP1,La Liga,Spain,201,Valladolid,valladolid,2025-12-29T06:55:08.728142+03:00
SP1,La Liga,Spain,202,Villarreal,villarreal,2025-12-29T06:55:08.733038+03:00
SP2,La Liga 2,Spain,203,Alaves,alaves,2025-12-29T06:55:08.739755+03:00
SP2,La Liga 2,Spain,204,Albacete,albacete,2025-12-29T06:55:08.745213+03:00
SP2,La Liga 2,Spain,205,Alcorcon,alcorcon,2025-12-29T06:55:08.749054+03:00
SP2,La Liga 2,Spain,206,Almeria,almeria,2025-12-29T06:55:08.752302+03:00
SP2,La Liga 2,Spain,207,Amorebieta,amorebieta,2025-12-29T06:55:08.755913+03:00
SP2,La Liga 2,Spain,208,Andorra,andorra,2025-12-29T06:55:08.760013+03:00
SP2,La Liga 2,Spain,209,Burgos,burgos,2025-12-29T06:55:08.763194+03:00
SP2,La Liga 2,Spain,210,Cadiz,cadiz,2025-12-29T06:55:08.766438+03:00
SP2,La Liga 2,Spain,211,Cartagena,cartagena,2025-12-29T06:55:08.769702+03:00
SP2,La Liga 2,Spain,212,Castellon,castellon,2025-12-29T06:55:08.772884+03:00
SP2,La Liga 2,Spain,213,Ceuta,ceuta,2025-12-29T06:55:08.775993+03:00
SP2,La Liga 2,Spain,214,Cordoba,cordoba,2025-12-29T06:55:08.779679+03:00
SP2,La Liga 2,Spain,215,Cultural Leonesa,cultural leonesa,2025-12-29T06:55:08.782976+03:00
SP2,La Liga 2,Spain,216,Eibar,eibar,2025-12-29T06:55:08.786449+03:00
SP2,La Liga 2,Spain,217,Elche,elche,2025-12-29T06:55:08.791494+03:00
SP2,La Liga 2,Spain,218,Eldense,eldense,2025-12-29T06:55:08.795535+03:00
SP2,La Liga 2,Spain,219,Espanol,espanol,2025-12-29T06:55:08.798917+03:00
SP2,La Liga 2,Spain,220,Extremadura UD,extremadura ud,2025-12-29T06:55:08.802612+03:00
SP2,La Liga 2,Spain,221,Ferrol,ferrol,2025-12-29T06:55:08.806684+03:00
SP2,La Liga 2,Spain,222,Fuenlabrada,fuenlabrada,2025-12-29T06:55:08.813917+03:00
SP2,La Liga 2,Spain,223,Girona,girona,2025-12-29T06:55:08.817925+03:00
SP2,La Liga 2,Spain,224,Granada,granada,2025-12-29T06:55:08.822098+03:00
SP2,La Liga 2,Spain,225,Huesca,huesca,2025-12-29T06:55:08.827150+03:00
SP2,La Liga 2,Spain,226,Ibiza,ibiza,2025-12-29T06:55:08.831270+03:00
SP2,La Liga 2,Spain,227,La Coruna,la coruna,2025-12-29T06:55:08.835775+03:00
SP2,La Liga 2,Spain,228,Las Palmas,las palmas,2025-12-29T06:55:08.840467+03:00
SP2,La Liga 2,Spain,229,Leganes,leganes,2025-12-29T06:55:08.845355+03:00
SP2,La Liga 2,Spain,230,Logrones,logrones,2025-12-29T06:55:08.849491+03:00
SP2,La Liga 2,Spain,231,Lugo,lugo,2025-12-29T06:55:08.855677+03:00
SP2,La Liga 2,Spain,232,Malaga,malaga,2025-12-29T06:55:08.862190+03:00
SP2,La Liga 2,Spain,233,Mallorca,mallorca,2025-12-29T06:55:08.867980+03:00
SP2,La Liga 2,Spain,234,Mirandes,mirandes,2025-12-29T06:55:08.872745+03:00
SP2,La Liga 2,Spain,235,Numancia,numancia,2025-12-29T06:55:08.877735+03:00
SP2,La Liga 2,Spain,236,Oviedo,oviedo,2025-12-29T06:55:08.882204+03:00
SP2,La Liga 2,Spain,237,Ponferradina,ponferradina,2025-12-29T06:55:08.886491+03:00
SP2,La Liga 2,Spain,238,Sabadell,sabadell,2025-12-29T06:55:08.893985+03:00
SP2,La Liga 2,Spain,239,Santander,santander,2025-12-29T06:55:08.898999+03:00
SP2,La Liga 2,Spain,240,Sociedad B,sociedad b,2025-12-29T06:55:08.905189+03:00
SP2,La Liga 2,Spain,241,Sp Gijon,sp gijon,2025-12-29T06:55:08.911140+03:00
SP2,La Liga 2,Spain,242,Tenerife,tenerife,2025-12-29T06:55:08.916486+03:00
SP2,La Liga 2,Spain,243,Valladolid,valladolid,2025-12-29T06:55:08.921909+03:00
SP2,La Liga 2,Spain,244,Vallecano,vallecano,2025-12-29T06:55:08.927873+03:00
SP2,La Liga 2,Spain,245,Villarreal B,villarreal b,2025-12-29T06:55:08.932938+03:00
SP2,La Liga 2,Spain,246,Zaragoza,zaragoza,2025-12-29T06:55:08.938755+03:00
T1,Super Lig,Turkey,595,Ad. Demirspor,ad demirspor,2025-12-29T06:55:10.534421+03:00
T1,Super Lig,Turkey,596,Alanyaspor,alanyaspor,2025-12-29T06:55:10.539940+03:00
T1,Super Lig,Turkey,597,Altay,altay,2025-12-29T06:55:10.543086+03:00
T1,Super Lig,Turkey,598,Ankaragucu,ankaragucu,2025-12-29T06:55:10.546189+03:00
T1,Super Lig,Turkey,599,Besiktas,besiktas,2025-12-29T06:55:10.549203+03:00
T1,Super Lig,Turkey,600,Bodrumspor,bodrumspor,2025-12-29T06:55:10.552918+03:00
T1,Super Lig,Turkey,601,Buyuksehyr,buyuksehyr,2025-12-29T06:55:10.556708+03:00
T1,Super Lig,Turkey,602,Denizlispor,denizlispor,2025-12-29T06:55:10.560298+03:00
T1,Super Lig,Turkey,603,Erzurum BB,erzurum bb,2025-12-29T06:55:10.563518+03:00
T1,Super Lig,Turkey,604,Eyupspor,eyupspor,2025-12-29T06:55:10.566545+03:00
T1,Super Lig,Turkey,605,Fenerbahce,fenerbahce,2025-12-29T06:55:10.569885+03:00
T1,Super Lig,Turkey,606,Galatasaray,galatasaray,2025-12-29T06:55:10.574191+03:00
T1,Super Lig,Turkey,607,Gaziantep,gaziantep,2025-12-29T06:55:10.577937+03:00
T1,Super Lig,Turkey,608,Genclerbirligi,genclerbirligi,2025-12-29T06:55:10.581694+03:00
T1,Super Lig,Turkey,609,Giresunspor,giresunspor,2025-12-29T06:55:10.585216+03:00
T1,Super Lig,Turkey,610,Goztep,goztep,2025-12-29T06:55:10.590670+03:00
T1,Super Lig,Turkey,611,Istanbulspor,istanbulspor,2025-12-29T06:55:10.594249+03:00
T1,Super Lig,Turkey,612,Kasimpasa,kasimpasa,2025-12-29T06:55:10.599215+03:00
T1,Super Lig,Turkey,613,Kayserispor,kayserispor,2025-12-29T06:55:10.605361+03:00
T1,Super Lig,Turkey,614,Pendikspor,pendikspor,2025-12-29T06:55:10.610273+03:00
T1,Super Lig,Turkey,615,Rizespor,rizespor,2025-12-29T06:55:10.617885+03:00
T1,Super Lig,Turkey,616,Samsunspor,samsunspor,2025-12-29T06:55:10.622374+03:00
T1,Super Lig,Turkey,617,Trabzonspor,trabzonspor,2025-12-29T06:55:10.627279+03:00
T1,Super Lig,Turkey,618,Yeni Malatyaspor,yeni malatyaspor,2025-12-29T06:55:10.633973+03:00

=== SUMMARY ===
Total Leagues,24
Total Teams,698
Generated At,2025-12-29T07:00:26.901285

=== TEAMS PER LEAGUE ===
League Code,League Name,Country,Team Count
B1,Pro League,Belgium,22
D1,Bundesliga,Germany,26
D2,2. Bundesliga,Germany,33
DK1,Superliga,Denmark,26
E0,Premier League,England,26
E1,Championship,England,40
E2,League One,England,50
E3,League Two,England,44
F1,Ligue 1,France,27
F2,Ligue 2,France,37
G1,Super League 1,Greece,19
I1,Serie A,Italy,31
I2,Serie B,Italy,42
N1,Eredivisie,Netherlands,26
NO1,Eliteserien,Norway,26
P1,Primeira Liga,Portugal,26
PL1,Ekstraklasa,Poland,26
SC0,Scottish Premiership,Scotland,14
SC1,Scottish Championship,Scotland,20
SC2,Scottish League One,Scotland,24
SC3,Scottish League Two,Scotland,20
SP1,La Liga,Spain,25
SP2,La Liga 2,Spain,44
T1,Super Lig,Turkey,24
