Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2019-09-16,I1,Torino,Lecce,1,2,A,1.5,4.31,6.82,1920,4,333,321,0.6377676331982329,0.221960893224443,0.1402714735773239,3,-1,0.0453127941339901,2019.0,9.0,0.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-20,I1,Cagliari,Genoa,3,1,H,2.8,3.37,2.55,1920,4,310,317,0.3414251375672937,0.2836766721627366,0.3748981902699696,4,2,0.0460356249324656,2019.0,9.0,4.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-21,I1,Milan,Inter,0,2,A,3.37,3.2,2.27,1920,4,322,318,0.2826690118647827,0.2976858031200993,0.419645185015118,2,-2,0.0497645394057437,2019.0,9.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-21,I1,Udinese,Brescia,0,1,A,1.89,3.58,4.16,1920,4,334,309,0.5044747200336028,0.2663288326434383,0.2291964473229589,1,-1,0.048814753423692,2019.0,9.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-21,I1,Juventus,Verona,2,1,H,1.15,7.74,20.29,1920,4,319,336,0.8296985773917988,0.123275628423846,0.0470257941843552,3,1,0.0480495460469856,2019.0,9.0,5.0,0,0,0,0,0,low,0,0,0,strong,weak
2019-09-22,I1,Atalanta,Fiorentina,2,2,D,2.02,3.69,3.55,1920,4,306,315,0.4724916409070743,0.2586539606049567,0.268854398487969,4,0,0.0477423558226657,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-09-22,I1,Sassuolo,Spal,3,0,H,1.97,3.55,3.88,1920,4,330,331,0.4848105142004357,0.2690356937957348,0.2461537920038295,3,3,0.0470363128059265,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-22,I1,Bologna,Roma,1,2,A,2.81,3.57,2.42,1920,4,308,327,0.3391817457295073,0.2669749875349904,0.3938432667355023,3,-1,0.0492070714347914,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-22,I1,Lecce,Napoli,1,4,A,8.81,5.18,1.35,1920,4,321,324,0.1083811333445955,0.1843316186806732,0.7072872479747312,5,-3,0.0472983117705023,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-22,I1,Sampdoria,Torino,1,0,H,2.53,3.35,2.81,1920,4,329,333,0.3765656064612394,0.2843913386110255,0.339043054927735,1,1,0.0496362658036111,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-22,I1,Lazio,Parma,2,0,H,1.31,5.52,9.72,1920,4,320,325,0.7288138355963423,0.1729612544621754,0.0982249099414823,2,2,0.0473988573520232,2019.0,9.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-24,I1,Verona,Udinese,0,0,D,2.56,3.18,2.92,1920,4,336,334,0.3728917017380409,0.3001895460532656,0.3269187522086934,0,0,0.0475561622296889,2019.0,9.0,1.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-24,I1,Brescia,Juventus,1,2,A,6.33,4.0,1.57,1920,4,309,319,0.1511865010676945,0.2392526379396265,0.609560860992679,3,-1,0.044920558255602,2019.0,9.0,1.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-25,I1,Fiorentina,Sampdoria,2,1,H,1.7,4.04,4.73,1920,4,315,329,0.5617346008901117,0.2363734706715816,0.2018919284383065,3,1,0.0471765370791525,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-25,I1,Genoa,Bologna,0,0,D,2.37,3.52,2.91,1920,4,317,308,0.4019731342932153,0.2706466841690115,0.3273801815377733,0,0,0.0496744490448,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-25,I1,Inter,Lazio,1,0,H,2.02,3.56,3.68,1920,4,318,320,0.472516374758346,0.2681132238797357,0.2593704013619182,1,1,0.0476875117897721,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2019-09-25,I1,Napoli,Cagliari,0,1,A,1.2,7.02,13.29,1920,4,324,310,0.7928745162227899,0.135534105337229,0.071591378439981,1,-1,0.0510280205539799,2019.0,9.0,2.0,0,0,0,0,0,low,0,0,0,strong,medium
2019-09-25,I1,Parma,Sassuolo,1,0,H,2.57,3.46,2.7,1920,4,325,330,0.3711089571449001,0.2756502947579172,0.3532407480971827,1,1,0.0484927697765915,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2019-09-25,I1,Spal,Lecce,1,3,A,1.97,3.57,3.83,1920,4,331,321,0.4839846944012799,0.2670727865463645,0.2489425190523554,4,-2,0.048822863760022,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2019-09-25,I1,Roma,Atalanta,0,2,A,2.25,3.72,2.98,1920,4,327,306,0.4237517488131006,0.2563014609756657,0.3199467902112337,2,-2,0.0488321185441773,2019.0,9.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
